"mixture_name","name","weight","imputation_number"
"All POPs","pcb118.t1.res",0.0259768574928827,8
"All POPs","pcb138.t1.res",0.146403926871328,8
"All POPs","pcb153.t1.res",0.285856410572354,8
"All POPs","pcb180.t1.res",-0.0933454542869084,8
"All POPs","bde47.t1.res",0.158195602959719,8
"All POPs","bbhc.t1.res",0.0224371121322053,9
"All POPs","dde.t1.res",-0.0421181081052087,9
"All POPs","oxychlor.t1.res",-0.249696536037976,9
"All POPs","transnona.t1.res",-0.115838793857673,9
"All POPs","pfhxs.t1.res",0.213346951878796,9
"All POPs","pfos.t1.res",-0.352249266312449,9
"All POPs","pfoa.t1.res",-0.15614938228606,9
"All POPs","pcb118.t1.res",0.00984527082053216,9
"All POPs","pcb138.t1.res",0.156847659841402,9
"All POPs","pcb153.t1.res",0.370630214125593,9
"All POPs","pcb180.t1.res",-0.0839479134006333,9
"All POPs","bde47.t1.res",0.226892791201471,9
"All POPs","bbhc.t1.res",0.0583684393907829,10
"All POPs","dde.t1.res",0.0631623953288395,10
"All POPs","oxychlor.t1.res",-0.234453384637298,10
"All POPs","transnona.t1.res",-0.0535440209441955,10
"All POPs","pfhxs.t1.res",0.201248921449874,10
"All POPs","pfos.t1.res",-0.334416772553648,10
"All POPs","pfoa.t1.res",-0.254869494410191,10
"All POPs","pcb118.t1.res",-0.00530708974159758,10
"All POPs","pcb138.t1.res",0.0705087346682369,10
"All POPs","pcb153.t1.res",0.36061995625151,10
"All POPs","pcb180.t1.res",-0.11740923771307,10
"All POPs","bde47.t1.res",0.246091552910757,10
