"mixture_name","name","weight","imputation_number"
"All POPs","oxychlor.t1.res",-0.0358639087673284,5
"All POPs","transnona.t1.res",-0.0422736163071109,5
"All POPs","pfhxs.t1.res",0.310155854018414,5
"All POPs","pfos.t1.res",-0.248788870694817,5
"All POPs","pfoa.t1.res",-0.222686450208157,5
"All POPs","pcb118.t1.res",-0.119000842063115,5
"All POPs","pcb138.t1.res",0.442370343994177,5
"All POPs","pcb153.t1.res",0.0896703487819451,5
"All POPs","pcb180.t1.res",-0.0942292295237372,5
"All POPs","bde47.t1.res",0.157803453205464,5
"All POPs","bbhc.t1.res",-0.104672304601227,6
"All POPs","dde.t1.res",-0.00310058297876266,6
"All POPs","oxychlor.t1.res",-0.027469454811334,6
"All POPs","transnona.t1.res",-0.0864798736466672,6
"All POPs","pfhxs.t1.res",0.335297086680513,6
"All POPs","pfos.t1.res",-0.24432729969095,6
"All POPs","pfoa.t1.res",-0.287478800924293,6
"All POPs","pcb118.t1.res",-0.0894858107979127,6
"All POPs","pcb138.t1.res",0.447034303076012,6
"All POPs","pcb153.t1.res",0.0803854803010112,6
"All POPs","pcb180.t1.res",-0.156985872548853,6
"All POPs","bde47.t1.res",0.137283129942463,6
"All POPs","bbhc.t1.res",-0.107938336989336,7
"All POPs","dde.t1.res",-0.0364674957147303,7
"All POPs","oxychlor.t1.res",-0.0684010035246821,7
"All POPs","transnona.t1.res",-0.0806988075744871,7
"All POPs","pfhxs.t1.res",0.396358535317166,7
"All POPs","pfos.t1.res",-0.338035950170643,7
"All POPs","pfoa.t1.res",-0.258214848798714,7
"All POPs","pcb118.t1.res",-0.0441947447044221,7
"All POPs","pcb138.t1.res",0.413180197814997,7
"All POPs","pcb153.t1.res",0.0572429355776666,7
"All POPs","pcb180.t1.res",-0.0660488125229847,7
"All POPs","bde47.t1.res",0.133218331290169,7
"All POPs","bbhc.t1.res",-0.0250152292444256,8
"All POPs","dde.t1.res",-0.0501642652624448,8
"All POPs","oxychlor.t1.res",-0.156201312762127,8
"All POPs","transnona.t1.res",0.122658787954331,8
"All POPs","pfhxs.t1.res",0.278630527188965,8
"All POPs","pfos.t1.res",-0.289084313060817,8
"All POPs","pfoa.t1.res",-0.217727200706922,8
"All POPs","pcb118.t1.res",-0.101802561553669,8
"All POPs","pcb138.t1.res",0.282327679284675,8
"All POPs","pcb153.t1.res",0.15086177349822,8
"All POPs","pcb180.t1.res",-0.160005117409596,8
"All POPs","bde47.t1.res",0.165521232073809,8
"All POPs","bbhc.t1.res",-0.083513220125845,9
"All POPs","dde.t1.res",-0.0579346041349397,9
"All POPs","oxychlor.t1.res",-0.101020431587719,9
"All POPs","transnona.t1.res",0.09173543518798,9
"All POPs","pfhxs.t1.res",0.32887380618043,9
"All POPs","pfos.t1.res",-0.294214013624446,9
"All POPs","pfoa.t1.res",-0.250358029488376,9
"All POPs","pcb118.t1.res",-0.0898169312156857,9
