"mixture_name","name","weight","imputation_number"
"All POPs","pcb118.t1.res",-0.0318280328534618,1
"All POPs","pcb138.t1.res",0.267757819318961,1
"All POPs","pcb153.t1.res",0.298294749494693,1
"All POPs","pcb180.t1.res",-0.121574362709816,1
"All POPs","bde47.t1.res",0.209346432631961,1
"All POPs","bbhc.t1.res",0.00446588345583408,2
"All POPs","dde.t1.res",0.0210944891715334,2
"All POPs","oxychlor.t1.res",-0.133985123341246,2
"All POPs","transnona.t1.res",-0.248221924030161,2
"All POPs","pfhxs.t1.res",0.233881543930204,2
"All POPs","pfos.t1.res",-0.306787630096162,2
"All POPs","pfoa.t1.res",-0.224901651069307,2
"All POPs","pcb118.t1.res",0.0441219704716689,2
"All POPs","pcb138.t1.res",0.175280477382125,2
"All POPs","pcb153.t1.res",0.335170143731407,2
"All POPs","pcb180.t1.res",-0.0861036714631235,2
"All POPs","bde47.t1.res",0.185985491857227,2
"All POPs","bbhc.t1.res",0.0647570451033344,3
"All POPs","dde.t1.res",0.0943027507333069,3
"All POPs","oxychlor.t1.res",-0.181463358331795,3
"All POPs","transnona.t1.res",-0.0557842723872739,3
"All POPs","pfhxs.t1.res",0.204536338654954,3
"All POPs","pfos.t1.res",-0.302202131288787,3
"All POPs","pfoa.t1.res",-0.193420610313853,3
"All POPs","pcb118.t1.res",-0.0934695753679217,3
"All POPs","pcb138.t1.res",0.124273387717313,3
"All POPs","pcb153.t1.res",0.330510744979697,3
"All POPs","pcb180.t1.res",-0.173660052310369,3
"All POPs","bde47.t1.res",0.181619732811395,3
"All POPs","bbhc.t1.res",-0.0031257346967116,4
"All POPs","dde.t1.res",-0.0545899037090425,4
"All POPs","oxychlor.t1.res",-0.232697130406567,4
"All POPs","transnona.t1.res",0.0048548910608642,4
"All POPs","pfhxs.t1.res",0.207798738447411,4
"All POPs","pfos.t1.res",-0.290548539095272,4
"All POPs","pfoa.t1.res",-0.131622338585574,4
"All POPs","pcb118.t1.res",-0.0771580747469023,4
"All POPs","pcb138.t1.res",0.280992350272981,4
"All POPs","pcb153.t1.res",0.337430975719456,4
"All POPs","pcb180.t1.res",-0.210258278759931,4
"All POPs","bde47.t1.res",0.168923044499288,4
"All POPs","bbhc.t1.res",-0.0504963712754651,5
"All POPs","dde.t1.res",-0.049694095171994,5
"All POPs","oxychlor.t1.res",-0.183388114089871,5
"All POPs","transnona.t1.res",-0.0489487081557024,5
"All POPs","pfhxs.t1.res",0.189564355833569,5
"All POPs","pfos.t1.res",-0.282793956016807,5
"All POPs","pfoa.t1.res",-0.145064515709704,5
"All POPs","pcb118.t1.res",-0.014499612172392,5
"All POPs","pcb138.t1.res",0.197692785539417,5
"All POPs","pcb153.t1.res",0.458842569682348,5
"All POPs","pcb180.t1.res",-0.225114627408065,5
"All POPs","bde47.t1.res",0.153900288944666,5
"All POPs","bbhc.t1.res",0.0313851900277935,6
"All POPs","dde.t1.res",0.0100146440478083,6
"All POPs","oxychlor.t1.res",-0.192803443829999,6
"All POPs","transnona.t1.res",-0.105251109752332,6
