"mixture_name","name","weight","mod_var_name","mod_level","imputation_number"
"PCBs","pcb180.t1.res",0.0203800448217066,"fol.intake3",2,5
"PCBs","pcb118.t1.res",0.074528947649959,"fol.intake3",3,5
"PCBs","pcb138.t1.res",-0.32780966510362,"fol.intake3",3,5
"PCBs","pcb153.t1.res",0.925471052350041,"fol.intake3",3,5
"PCBs","pcb180.t1.res",-0.67219033489638,"fol.intake3",3,5
"PCBs","pcb118.t1.res",-0.0192367039066489,"fol.intake3",1,6
"PCBs","pcb138.t1.res",0.542475893570421,"fol.intake3",1,6
"PCBs","pcb153.t1.res",0.457524106429579,"fol.intake3",1,6
"PCBs","pcb180.t1.res",-0.980763296093351,"fol.intake3",1,6
"PCBs","pcb118.t1.res",-0.548855254471891,"fol.intake3",2,6
"PCBs","pcb138.t1.res",1,"fol.intake3",2,6
"PCBs","pcb153.t1.res",-0.302709007001551,"fol.intake3",2,6
"PCBs","pcb180.t1.res",-0.148435738526558,"fol.intake3",2,6
"PCBs","pcb118.t1.res",0.0908581214322177,"fol.intake3",3,6
"PCBs","pcb138.t1.res",-0.36957440526532,"fol.intake3",3,6
"PCBs","pcb153.t1.res",0.909141878567782,"fol.intake3",3,6
"PCBs","pcb180.t1.res",-0.63042559473468,"fol.intake3",3,6
"PCBs","pcb118.t1.res",0.229321585716601,"fol.intake3",1,7
"PCBs","pcb138.t1.res",0.250440257729575,"fol.intake3",1,7
"PCBs","pcb153.t1.res",0.520238156553824,"fol.intake3",1,7
"PCBs","pcb180.t1.res",-1,"fol.intake3",1,7
"PCBs","pcb118.t1.res",-0.610190643044659,"fol.intake3",2,7
"PCBs","pcb138.t1.res",0.927427703254941,"fol.intake3",2,7
"PCBs","pcb153.t1.res",-0.389809356955341,"fol.intake3",2,7
"PCBs","pcb180.t1.res",0.0725722967450593,"fol.intake3",2,7
"PCBs","pcb118.t1.res",0.125500828119266,"fol.intake3",3,7
"PCBs","pcb138.t1.res",-0.459259447659733,"fol.intake3",3,7
"PCBs","pcb153.t1.res",0.874499171880734,"fol.intake3",3,7
"PCBs","pcb180.t1.res",-0.540740552340267,"fol.intake3",3,7
"PCBs","pcb118.t1.res",0.00954842378058407,"fol.intake3",1,8
"PCBs","pcb138.t1.res",0.473279946029432,"fol.intake3",1,8
"PCBs","pcb153.t1.res",0.517171630189983,"fol.intake3",1,8
"PCBs","pcb180.t1.res",-1,"fol.intake3",1,8
"PCBs","pcb118.t1.res",-0.592180034641847,"fol.intake3",2,8
"PCBs","pcb138.t1.res",1,"fol.intake3",2,8
"PCBs","pcb153.t1.res",-0.125210222076188,"fol.intake3",2,8
"PCBs","pcb180.t1.res",-0.282609743281965,"fol.intake3",2,8
"PCBs","pcb118.t1.res",0.0828533863294654,"fol.intake3",3,8
"PCBs","pcb138.t1.res",-0.346707902984919,"fol.intake3",3,8
"PCBs","pcb153.t1.res",0.917146613670535,"fol.intake3",3,8
"PCBs","pcb180.t1.res",-0.65329209701508,"fol.intake3",3,8
"PCBs","pcb118.t1.res",-0.0233302469902125,"fol.intake3",1,9
"PCBs","pcb138.t1.res",0.523250505706724,"fol.intake3",1,9
"PCBs","pcb153.t1.res",0.476749494293276,"fol.intake3",1,9
"PCBs","pcb180.t1.res",-0.976669753009787,"fol.intake3",1,9
"PCBs","pcb118.t1.res",-0.474068947488534,"fol.intake3",2,9
"PCBs","pcb138.t1.res",0.982737431557599,"fol.intake3",2,9
"PCBs","pcb153.t1.res",-0.525931052511466,"fol.intake3",2,9
"PCBs","pcb180.t1.res",0.0172625684424013,"fol.intake3",2,9
"PCBs","pcb118.t1.res",0.0483506732411044,"fol.intake3",3,9
"PCBs","pcb138.t1.res",-0.307214495678212,"fol.intake3",3,9
"PCBs","pcb153.t1.res",0.951649326758896,"fol.intake3",3,9
"PCBs","pcb180.t1.res",-0.692785504321788,"fol.intake3",3,9
"PCBs","pcb118.t1.res",0.143268145646887,"fol.intake3",1,10
"PCBs","pcb138.t1.res",0.317246214911686,"fol.intake3",1,10
"PCBs","pcb153.t1.res",0.539485639441427,"fol.intake3",1,10
"PCBs","pcb180.t1.res",-1,"fol.intake3",1,10
"PCBs","pcb118.t1.res",-0.692141889240437,"fol.intake3",2,10
"PCBs","pcb138.t1.res",0.862788688353062,"fol.intake3",2,10
"PCBs","pcb153.t1.res",-0.307858110759563,"fol.intake3",2,10
"PCBs","pcb180.t1.res",0.137211311646938,"fol.intake3",2,10
"PCBs","pcb118.t1.res",0.0305897308668894,"fol.intake3",3,10
"PCBs","pcb138.t1.res",-0.489679824714642,"fol.intake3",3,10
"PCBs","pcb153.t1.res",0.969410269133111,"fol.intake3",3,10
"PCBs","pcb180.t1.res",-0.510320175285358,"fol.intake3",3,10
"All POPs","bbhc.t1.res",0.0598903606260259,"fol.intake3",1,1
"All POPs","dde.t1.res",-0.172300709030191,"fol.intake3",1,1
"All POPs","oxychlor.t1.res",-0.102811119137132,"fol.intake3",1,1
"All POPs","transnona.t1.res",-0.174052466215792,"fol.intake3",1,1
"All POPs","pfhxs.t1.res",-0.170027661608429,"fol.intake3",1,1
"All POPs","pfos.t1.res",0.220604053404321,"fol.intake3",1,1
"All POPs","pfoa.t1.res",0.0106170484430562,"fol.intake3",1,1
"All POPs","pcb118.t1.res",-0.0333863292932507,"fol.intake3",1,1
"All POPs","pcb138.t1.res",-0.0354562384478695,"fol.intake3",1,1
"All POPs","pcb153.t1.res",0.549498732151355,"fol.intake3",1,1
"All POPs","pcb180.t1.res",-0.311965476267336,"fol.intake3",1,1
"All POPs","bde47.t1.res",0.159389805375241,"fol.intake3",1,1
"All POPs","bbhc.t1.res",-0.102777794997293,"fol.intake3",2,1
"All POPs","dde.t1.res",-0.0435693133241518,"fol.intake3",2,1
"All POPs","oxychlor.t1.res",-0.0221935672534035,"fol.intake3",2,1
"All POPs","transnona.t1.res",-0.109513263894548,"fol.intake3",2,1
"All POPs","pfhxs.t1.res",0.350030237711836,"fol.intake3",2,1
"All POPs","pfos.t1.res",-0.3123426933834,"fol.intake3",2,1
"All POPs","pfoa.t1.res",-0.164565939944076,"fol.intake3",2,1
"All POPs","pcb118.t1.res",-0.122642853255587,"fol.intake3",2,1
"All POPs","pcb138.t1.res",0.529369385399429,"fol.intake3",2,1
"All POPs","pcb153.t1.res",-0.0366399295251537,"fol.intake3",2,1
"All POPs","pcb180.t1.res",-0.0857546444223877,"fol.intake3",2,1
"All POPs","bde47.t1.res",0.120600376888735,"fol.intake3",2,1
"All POPs","bbhc.t1.res",-0.0151593319250994,"fol.intake3",3,1
"All POPs","dde.t1.res",-0.0183660878011695,"fol.intake3",3,1
"All POPs","oxychlor.t1.res",-0.212896980333939,"fol.intake3",3,1
"All POPs","transnona.t1.res",0.241978144829296,"fol.intake3",3,1
"All POPs","pfhxs.t1.res",0.113494961445455,"fol.intake3",3,1
"All POPs","pfos.t1.res",-0.131313787876773,"fol.intake3",3,1
"All POPs","pfoa.t1.res",-0.124708624726106,"fol.intake3",3,1
"All POPs","pcb118.t1.res",-0.00552391652992431,"fol.intake3",3,1
"All POPs","pcb138.t1.res",-0.203941416344784,"fol.intake3",3,1
"All POPs","pcb153.t1.res",0.596279258733248,"fol.intake3",3,1
"All POPs","pcb180.t1.res",-0.288089854462205,"fol.intake3",3,1
"All POPs","bde47.t1.res",0.0482476349920012,"fol.intake3",3,1
"All POPs","bbhc.t1.res",0.0914372506145374,"fol.intake3",1,2
"All POPs","dde.t1.res",-0.0582739878065487,"fol.intake3",1,2
"All POPs","oxychlor.t1.res",-0.00933520447104442,"fol.intake3",1,2
"All POPs","transnona.t1.res",-0.254516081815977,"fol.intake3",1,2
"All POPs","pfhxs.t1.res",-0.163257286235192,"fol.intake3",1,2
"All POPs","pfos.t1.res",0.204662911571955,"fol.intake3",1,2
"All POPs","pfoa.t1.res",-0.0097252159552281,"fol.intake3",1,2
"All POPs","pcb118.t1.res",0.0960033688150536,"fol.intake3",1,2
"All POPs","pcb138.t1.res",-0.218751500589431,"fol.intake3",1,2
"All POPs","pcb153.t1.res",0.424428952895337,"fol.intake3",1,2
"All POPs","pcb180.t1.res",-0.286140723126578,"fol.intake3",1,2
"All POPs","bde47.t1.res",0.183467516103117,"fol.intake3",1,2
"All POPs","bbhc.t1.res",-0.00841723596175542,"fol.intake3",2,2
"All POPs","dde.t1.res",-0.00808449605636749,"fol.intake3",2,2
"All POPs","oxychlor.t1.res",-0.0913282629601705,"fol.intake3",2,2
"All POPs","transnona.t1.res",-0.0461792156903522,"fol.intake3",2,2
"All POPs","pfhxs.t1.res",0.386403662519707,"fol.intake3",2,2
"All POPs","pfos.t1.res",-0.354480954373567,"fol.intake3",2,2
"All POPs","pfoa.t1.res",-0.212887626905719,"fol.intake3",2,2
"All POPs","pcb118.t1.res",-0.133374645466517,"fol.intake3",2,2
"All POPs","pcb138.t1.res",0.501226850790241,"fol.intake3",2,2
"All POPs","pcb153.t1.res",-0.0685989292998516,"fol.intake3",2,2
"All POPs","pcb180.t1.res",-0.0766486332856992,"fol.intake3",2,2
"All POPs","bde47.t1.res",0.112369486690052,"fol.intake3",2,2
"All POPs","bbhc.t1.res",0.00438548501706143,"fol.intake3",3,2
"All POPs","dde.t1.res",-0.00989546537947434,"fol.intake3",3,2
"All POPs","oxychlor.t1.res",-0.228672392428079,"fol.intake3",3,2
"All POPs","transnona.t1.res",0.284812800900072,"fol.intake3",3,2
"All POPs","pfhxs.t1.res",0.102723918664843,"fol.intake3",3,2
"All POPs","pfos.t1.res",-0.16811479723107,"fol.intake3",3,2
"All POPs","pfoa.t1.res",-0.0817666161820446,"fol.intake3",3,2
"All POPs","pcb118.t1.res",-0.0497832155705924,"fol.intake3",3,2
"All POPs","pcb138.t1.res",-0.196048099129293,"fol.intake3",3,2
"All POPs","pcb153.t1.res",0.558457225586678,"fol.intake3",3,2
"All POPs","pcb180.t1.res",-0.265719414079447,"fol.intake3",3,2
"All POPs","bde47.t1.res",0.0496205698313453,"fol.intake3",3,2
"All POPs","bbhc.t1.res",0.0775317523723254,"fol.intake3",1,3
"All POPs","dde.t1.res",-0.181150523145487,"fol.intake3",1,3
"All POPs","oxychlor.t1.res",-0.0897095825096803,"fol.intake3",1,3
"All POPs","transnona.t1.res",-0.189807311400725,"fol.intake3",1,3
"All POPs","pfhxs.t1.res",-0.172512039785769,"fol.intake3",1,3
"All POPs","pfos.t1.res",0.202182498262563,"fol.intake3",1,3
"All POPs","pfoa.t1.res",0.0443784753867885,"fol.intake3",1,3
"All POPs","pcb118.t1.res",-0.0157855736244445,"fol.intake3",1,3
"All POPs","pcb138.t1.res",-0.0680502198571686,"fol.intake3",1,3
"All POPs","pcb153.t1.res",0.512615638467682,"fol.intake3",1,3
"All POPs","pcb180.t1.res",-0.282984749676725,"fol.intake3",1,3
"All POPs","bde47.t1.res",0.163291635510641,"fol.intake3",1,3
"All POPs","bbhc.t1.res",-0.113103479856851,"fol.intake3",2,3
"All POPs","dde.t1.res",0.0396971585311751,"fol.intake3",2,3
"All POPs","oxychlor.t1.res",-0.0639923180291399,"fol.intake3",2,3
"All POPs","transnona.t1.res",0.0902840474080683,"fol.intake3",2,3
"All POPs","pfhxs.t1.res",0.300843559358867,"fol.intake3",2,3
"All POPs","pfos.t1.res",-0.337326096112377,"fol.intake3",2,3
"All POPs","pfoa.t1.res",-0.183575140217956,"fol.intake3",2,3
"All POPs","pcb118.t1.res",-0.106695974041548,"fol.intake3",2,3
"All POPs","pcb138.t1.res",0.455568176478249,"fol.intake3",2,3
"All POPs","pcb153.t1.res",-0.184067531265545,"fol.intake3",2,3
"All POPs","pcb180.t1.res",-0.0112394604765821,"fol.intake3",2,3
"All POPs","bde47.t1.res",0.11360705822364,"fol.intake3",2,3
"All POPs","bbhc.t1.res",-0.00320559865415041,"fol.intake3",3,3
"All POPs","dde.t1.res",0.00226751399385791,"fol.intake3",3,3
"All POPs","oxychlor.t1.res",-0.357099896407883,"fol.intake3",3,3
"All POPs","transnona.t1.res",0.381497540264492,"fol.intake3",3,3
"All POPs","pfhxs.t1.res",0.111427069170366,"fol.intake3",3,3
"All POPs","pfos.t1.res",-0.177404276223203,"fol.intake3",3,3
"All POPs","pfoa.t1.res",-0.100343022474252,"fol.intake3",3,3
"All POPs","pcb118.t1.res",-0.0483180608181112,"fol.intake3",3,3
"All POPs","pcb138.t1.res",-0.00648058144142881,"fol.intake3",3,3
"All POPs","pcb153.t1.res",0.504807876571284,"fol.intake3",3,3
"All POPs","pcb180.t1.res",-0.303833610831934,"fol.intake3",3,3
"All POPs","bde47.t1.res",-0.00331495314903832,"fol.intake3",3,3
"All POPs","bbhc.t1.res",0.0690169863707416,"fol.intake3",1,4
"All POPs","dde.t1.res",-0.15035918593786,"fol.intake3",1,4
"All POPs","oxychlor.t1.res",-0.0961201099137663,"fol.intake3",1,4
"All POPs","transnona.t1.res",-0.195241584148768,"fol.intake3",1,4
"All POPs","pfhxs.t1.res",-0.154750922527355,"fol.intake3",1,4
"All POPs","pfos.t1.res",0.22936840116355,"fol.intake3",1,4
"All POPs","pfoa.t1.res",0.0132039976586432,"fol.intake3",1,4
"All POPs","pcb118.t1.res",-0.0202542913463189,"fol.intake3",1,4
"All POPs","pcb138.t1.res",-0.0778681071846382,"fol.intake3",1,4
"All POPs","pcb153.t1.res",0.538235793066131,"fol.intake3",1,4
"All POPs","pcb180.t1.res",-0.305405798941293,"fol.intake3",1,4
"All POPs","bde47.t1.res",0.150174821740934,"fol.intake3",1,4
"All POPs","bbhc.t1.res",-0.0694417686168764,"fol.intake3",2,4
"All POPs","dde.t1.res",-0.104165122369053,"fol.intake3",2,4
"All POPs","oxychlor.t1.res",-0.0140828868670969,"fol.intake3",2,4
"All POPs","transnona.t1.res",0.00632153479389358,"fol.intake3",2,4
"All POPs","pfhxs.t1.res",0.352911376702714,"fol.intake3",2,4
"All POPs","pfos.t1.res",-0.326533613442098,"fol.intake3",2,4
"All POPs","pfoa.t1.res",-0.168116430004134,"fol.intake3",2,4
"All POPs","pcb118.t1.res",-0.149190128227793,"fol.intake3",2,4
"All POPs","pcb138.t1.res",0.556821937653423,"fol.intake3",2,4
"All POPs","pcb153.t1.res",-0.0476551671479855,"fol.intake3",2,4
"All POPs","pcb180.t1.res",-0.120814883324963,"fol.intake3",2,4
"All POPs","bde47.t1.res",0.0839451508499689,"fol.intake3",2,4
"All POPs","bbhc.t1.res",-0.0235184539105024,"fol.intake3",3,4
"All POPs","dde.t1.res",-0.0847766792219372,"fol.intake3",3,4
"All POPs","oxychlor.t1.res",-0.175633742571692,"fol.intake3",3,4
"All POPs","transnona.t1.res",0.23463594935661,"fol.intake3",3,4
"All POPs","pfhxs.t1.res",0.146005022388375,"fol.intake3",3,4
"All POPs","pfos.t1.res",-0.135089052263694,"fol.intake3",3,4
"All POPs","pfoa.t1.res",-0.0886674210700235,"fol.intake3",3,4
"All POPs","pcb118.t1.res",-0.0481665510314355,"fol.intake3",3,4
"All POPs","pcb138.t1.res",-0.0790500767414742,"fol.intake3",3,4
"All POPs","pcb153.t1.res",0.604604188416963,"fol.intake3",3,4
"All POPs","pcb180.t1.res",-0.365098023189241,"fol.intake3",3,4
"All POPs","bde47.t1.res",0.0147548398380517,"fol.intake3",3,4
"All POPs","bbhc.t1.res",0.0777489505767486,"fol.intake3",1,5
"All POPs","dde.t1.res",-0.204552197339755,"fol.intake3",1,5
"All POPs","oxychlor.t1.res",-0.0985986847906865,"fol.intake3",1,5
"All POPs","transnona.t1.res",-0.179178080465762,"fol.intake3",1,5
"All POPs","pfhxs.t1.res",-0.18187411543378,"fol.intake3",1,5
"All POPs","pfos.t1.res",0.232231723409837,"fol.intake3",1,5
"All POPs","pfoa.t1.res",0.0157553016350735,"fol.intake3",1,5
"All POPs","pcb118.t1.res",-0.036431515923684,"fol.intake3",1,5
"All POPs","pcb138.t1.res",-0.0192626642967199,"fol.intake3",1,5
"All POPs","pcb153.t1.res",0.500907021545554,"fol.intake3",1,5
"All POPs","pcb180.t1.res",-0.280102741749612,"fol.intake3",1,5
"All POPs","bde47.t1.res",0.173357002832787,"fol.intake3",1,5
"All POPs","bbhc.t1.res",-0.0629723067362179,"fol.intake3",2,5
"All POPs","dde.t1.res",-0.114959187006925,"fol.intake3",2,5
"All POPs","oxychlor.t1.res",0.0476618072806813,"fol.intake3",2,5
"All POPs","transnona.t1.res",-0.0662425600053371,"fol.intake3",2,5
"All POPs","pfhxs.t1.res",0.327223286371077,"fol.intake3",2,5
"All POPs","pfos.t1.res",-0.336828469297911,"fol.intake3",2,5
"All POPs","pfoa.t1.res",-0.141789071862431,"fol.intake3",2,5
"All POPs","pcb118.t1.res",-0.154307218736191,"fol.intake3",2,5
"All POPs","pcb138.t1.res",0.509492850135923,"fol.intake3",2,5
"All POPs","pcb153.t1.res",-0.0947523569739002,"fol.intake3",2,5
"All POPs","pcb180.t1.res",-0.0281488293810861,"fol.intake3",2,5
"All POPs","bde47.t1.res",0.115622056212318,"fol.intake3",2,5
"All POPs","bbhc.t1.res",-0.00980745138344369,"fol.intake3",3,5
"All POPs","dde.t1.res",-0.023376153668746,"fol.intake3",3,5
"All POPs","oxychlor.t1.res",-0.292477299679437,"fol.intake3",3,5
"All POPs","transnona.t1.res",0.32960727207067,"fol.intake3",3,5
"All POPs","pfhxs.t1.res",0.175307704767704,"fol.intake3",3,5
"All POPs","pfos.t1.res",-0.124398312155484,"fol.intake3",3,5
"All POPs","pfoa.t1.res",-0.166789211341691,"fol.intake3",3,5
"All POPs","pcb118.t1.res",-0.0270175307566653,"fol.intake3",3,5
"All POPs","pcb138.t1.res",-0.0242010370741337,"fol.intake3",3,5
"All POPs","pcb153.t1.res",0.482410008129935,"fol.intake3",3,5
"All POPs","pcb180.t1.res",-0.3319330039404,"fol.intake3",3,5
"All POPs","bde47.t1.res",0.0126750150316916,"fol.intake3",3,5
"All POPs","bbhc.t1.res",0.0669600843722175,"fol.intake3",1,6
"All POPs","dde.t1.res",-0.138560690290356,"fol.intake3",1,6
"All POPs","oxychlor.t1.res",-0.0636109525963438,"fol.intake3",1,6
"All POPs","transnona.t1.res",-0.21692725130166,"fol.intake3",1,6
"All POPs","pfhxs.t1.res",-0.193156444409283,"fol.intake3",1,6
"All POPs","pfos.t1.res",0.233356104264491,"fol.intake3",1,6
"All POPs","pfoa.t1.res",0.00909711611288093,"fol.intake3",1,6
"All POPs","pcb118.t1.res",-0.0222601471813377,"fol.intake3",1,6
"All POPs","pcb138.t1.res",-0.0275752225337548,"fol.intake3",1,6
"All POPs","pcb153.t1.res",0.524281021465717,"fol.intake3",1,6
"All POPs","pcb180.t1.res",-0.337909291687265,"fol.intake3",1,6
"All POPs","bde47.t1.res",0.166305673784694,"fol.intake3",1,6
"All POPs","bbhc.t1.res",-0.0764029614129334,"fol.intake3",2,6
"All POPs","dde.t1.res",0.0186918217453839,"fol.intake3",2,6
"All POPs","oxychlor.t1.res",0.0642777615943331,"fol.intake3",2,6
"All POPs","transnona.t1.res",-0.0985187634861884,"fol.intake3",2,6
"All POPs","pfhxs.t1.res",0.333898294999836,"fol.intake3",2,6
"All POPs","pfos.t1.res",-0.312584927439048,"fol.intake3",2,6
"All POPs","pfoa.t1.res",-0.188522264148966,"fol.intake3",2,6
"All POPs","pcb118.t1.res",-0.127289640594282,"fol.intake3",2,6
"All POPs","pcb138.t1.res",0.489305828620901,"fol.intake3",2,6
"All POPs","pcb153.t1.res",-0.112711725465419,"fol.intake3",2,6
"All POPs","pcb180.t1.res",-0.083969717453164,"fol.intake3",2,6
"All POPs","bde47.t1.res",0.093826293039546,"fol.intake3",2,6
"All POPs","bbhc.t1.res",0.0430049594613923,"fol.intake3",3,6
"All POPs","dde.t1.res",0.0265152164575727,"fol.intake3",3,6
"All POPs","oxychlor.t1.res",-0.26527346790503,"fol.intake3",3,6
"All POPs","transnona.t1.res",0.277812325633433,"fol.intake3",3,6
"All POPs","pfhxs.t1.res",0.0990865831126004,"fol.intake3",3,6
"All POPs","pfos.t1.res",-0.0884436387857735,"fol.intake3",3,6
"All POPs","pfoa.t1.res",-0.171383432123114,"fol.intake3",3,6
"All POPs","pcb118.t1.res",0.00416634277488047,"fol.intake3",3,6
"All POPs","pcb138.t1.res",-0.100594917094803,"fol.intake3",3,6
"All POPs","pcb153.t1.res",0.549414572560121,"fol.intake3",3,6
"All POPs","pcb180.t1.res",-0.362480378626902,"fol.intake3",3,6
"All POPs","bde47.t1.res",-0.0118241654643764,"fol.intake3",3,6
"All POPs","bbhc.t1.res",0.0817692684206024,"fol.intake3",1,7
"All POPs","dde.t1.res",-0.143071165771325,"fol.intake3",1,7
"All POPs","oxychlor.t1.res",-0.112137135919232,"fol.intake3",1,7
"All POPs","transnona.t1.res",-0.179330567076998,"fol.intake3",1,7
"All POPs","pfhxs.t1.res",-0.127348871176421,"fol.intake3",1,7
"All POPs","pfos.t1.res",0.190685371051145,"fol.intake3",1,7
"All POPs","pfoa.t1.res",0.0116919640843748,"fol.intake3",1,7
"All POPs","pcb118.t1.res",0.0341948154633982,"fol.intake3",1,7
"All POPs","pcb138.t1.res",-0.149251236231572,"fol.intake3",1,7
"All POPs","pcb153.t1.res",0.535449188099599,"fol.intake3",1,7
"All POPs","pcb180.t1.res",-0.288861023824451,"fol.intake3",1,7
"All POPs","bde47.t1.res",0.14620939288088,"fol.intake3",1,7
"All POPs","bbhc.t1.res",-0.072642345738208,"fol.intake3",2,7
"All POPs","dde.t1.res",-0.0235151069652174,"fol.intake3",2,7
"All POPs","oxychlor.t1.res",-0.0173136760050215,"fol.intake3",2,7
"All POPs","transnona.t1.res",-0.0787306978616216,"fol.intake3",2,7
"All POPs","pfhxs.t1.res",0.420840129246355,"fol.intake3",2,7
"All POPs","pfos.t1.res",-0.387672042133745,"fol.intake3",2,7
"All POPs","pfoa.t1.res",-0.174379797396484,"fol.intake3",2,7
"All POPs","pcb118.t1.res",-0.109376724123101,"fol.intake3",2,7
"All POPs","pcb138.t1.res",0.514122777167744,"fol.intake3",2,7
"All POPs","pcb153.t1.res",-0.129946296514627,"fol.intake3",2,7
"All POPs","pcb180.t1.res",-0.00642331326197513,"fol.intake3",2,7
"All POPs","bde47.t1.res",0.0650370935859016,"fol.intake3",2,7
"All POPs","bbhc.t1.res",-0.00296267026104032,"fol.intake3",3,7
"All POPs","dde.t1.res",0.0370184700447917,"fol.intake3",3,7
"All POPs","oxychlor.t1.res",-0.209712391457821,"fol.intake3",3,7
"All POPs","transnona.t1.res",0.276039510037661,"fol.intake3",3,7
"All POPs","pfhxs.t1.res",0.12581595302687,"fol.intake3",3,7
"All POPs","pfos.t1.res",-0.19819071454542,"fol.intake3",3,7
"All POPs","pfoa.t1.res",-0.126416947037126,"fol.intake3",3,7
"All POPs","pcb118.t1.res",0.013288114458359,"fol.intake3",3,7
"All POPs","pcb138.t1.res",-0.181396705099043,"fol.intake3",3,7
"All POPs","pcb153.t1.res",0.517922408926571,"fol.intake3",3,7
"All POPs","pcb180.t1.res",-0.28132057159955,"fol.intake3",3,7
"All POPs","bde47.t1.res",0.0299155435057473,"fol.intake3",3,7
"All POPs","bbhc.t1.res",0.0733029653209433,"fol.intake3",1,8
"All POPs","dde.t1.res",-0.0484398263379488,"fol.intake3",1,8
"All POPs","oxychlor.t1.res",-0.00685894305997636,"fol.intake3",1,8
"All POPs","transnona.t1.res",-0.233305112998213,"fol.intake3",1,8
"All POPs","pfhxs.t1.res",-0.182109107040355,"fol.intake3",1,8
"All POPs","pfos.t1.res",0.215542038555549,"fol.intake3",1,8
"All POPs","pfoa.t1.res",-0.0393044677879124,"fol.intake3",1,8
"All POPs","pcb118.t1.res",0.0834868793373335,"fol.intake3",1,8
"All POPs","pcb138.t1.res",-0.153648696538168,"fol.intake3",1,8
"All POPs","pcb153.t1.res",0.445459477686557,"fol.intake3",1,8
"All POPs","pcb180.t1.res",-0.336333846237427,"fol.intake3",1,8
"All POPs","bde47.t1.res",0.182208639099617,"fol.intake3",1,8
"All POPs","bbhc.t1.res",-0.000553484089441266,"fol.intake3",2,8
"All POPs","dde.t1.res",-0.01631806303624,"fol.intake3",2,8
"All POPs","oxychlor.t1.res",-0.085722164086672,"fol.intake3",2,8
"All POPs","transnona.t1.res",0.0960571734892667,"fol.intake3",2,8
"All POPs","pfhxs.t1.res",0.346654300533259,"fol.intake3",2,8
"All POPs","pfos.t1.res",-0.388302137233526,"fol.intake3",2,8
"All POPs","pfoa.t1.res",-0.184949256901871,"fol.intake3",2,8
"All POPs","pcb118.t1.res",-0.172103900484718,"fol.intake3",2,8
"All POPs","pcb138.t1.res",0.397333373732008,"fol.intake3",2,8
"All POPs","pcb153.t1.res",-0.036748610825001,"fol.intake3",2,8
"All POPs","pcb180.t1.res",-0.115302383342531,"fol.intake3",2,8
"All POPs","bde47.t1.res",0.159955152245466,"fol.intake3",2,8
"All POPs","bbhc.t1.res",-0.00386041358725186,"fol.intake3",3,8
"All POPs","dde.t1.res",-0.046301683973572,"fol.intake3",3,8
"All POPs","oxychlor.t1.res",-0.28295156624915,"fol.intake3",3,8
"All POPs","transnona.t1.res",0.34626231859431,"fol.intake3",3,8
"All POPs","pfhxs.t1.res",0.139383924293804,"fol.intake3",3,8
"All POPs","pfos.t1.res",-0.186689493474301,"fol.intake3",3,8
"All POPs","pfoa.t1.res",-0.0494415940154766,"fol.intake3",3,8
"All POPs","pcb118.t1.res",-0.0564692850230782,"fol.intake3",3,8
"All POPs","pcb138.t1.res",-0.0385643503285216,"fol.intake3",3,8
"All POPs","pcb153.t1.res",0.512650985902215,"fol.intake3",3,8
"All POPs","pcb180.t1.res",-0.335721613348648,"fol.intake3",3,8
"All POPs","bde47.t1.res",0.00170277120967077,"fol.intake3",3,8
"All POPs","bbhc.t1.res",0.0653016102621646,"fol.intake3",1,9
"All POPs","dde.t1.res",-0.0664964676223327,"fol.intake3",1,9
"All POPs","oxychlor.t1.res",-0.0383939423044592,"fol.intake3",1,9
"All POPs","transnona.t1.res",-0.190327134731029,"fol.intake3",1,9
"All POPs","pfhxs.t1.res",-0.169013929924233,"fol.intake3",1,9
"All POPs","pfos.t1.res",0.251651420342039,"fol.intake3",1,9
"All POPs","pfoa.t1.res",-0.0787078578971394,"fol.intake3",1,9
"All POPs","pcb118.t1.res",0.0449841434891601,"fol.intake3",1,9
"All POPs","pcb138.t1.res",-0.0934588552280102,"fol.intake3",1,9
"All POPs","pcb153.t1.res",0.480688379578144,"fol.intake3",1,9
"All POPs","pcb180.t1.res",-0.363601812292797,"fol.intake3",1,9
"All POPs","bde47.t1.res",0.157374446328493,"fol.intake3",1,9
"All POPs","bbhc.t1.res",-0.0503348747588613,"fol.intake3",2,9
"All POPs","dde.t1.res",-0.0428238326214949,"fol.intake3",2,9
"All POPs","oxychlor.t1.res",-0.0512612552588743,"fol.intake3",2,9
"All POPs","transnona.t1.res",0.0600554559411298,"fol.intake3",2,9
"All POPs","pfhxs.t1.res",0.363224958373404,"fol.intake3",2,9
"All POPs","pfos.t1.res",-0.363192857799934,"fol.intake3",2,9
"All POPs","pfoa.t1.res",-0.178737746969392,"fol.intake3",2,9
"All POPs","pcb118.t1.res",-0.109865160577124,"fol.intake3",2,9
"All POPs","pcb138.t1.res",0.499927041454968,"fol.intake3",2,9
"All POPs","pcb153.t1.res",-0.1799220332981,"fol.intake3",2,9
"All POPs","pcb180.t1.res",-0.0238622387162189,"fol.intake3",2,9
"All POPs","bde47.t1.res",0.0767925442304981,"fol.intake3",2,9
"All POPs","bbhc.t1.res",-0.022457343712071,"fol.intake3",3,9
"All POPs","dde.t1.res",-0.0357174262095017,"fol.intake3",3,9
"All POPs","oxychlor.t1.res",-0.23435254835561,"fol.intake3",3,9
"All POPs","transnona.t1.res",0.348806810172924,"fol.intake3",3,9
